%Y%m%d%H%M;USDCHF
200007041730;1.6324
200007041800;1.6329
200007041830;1.632
200007041900;1.632
200007041930;1.6322
200007042000;1.6327
200007042030;1.6322
200007042100;1.6337
200007042130;1.6338
200007042200;1.634
200007042230;1.6339
200007042300;1.6335
200007042330;1.6329
200007050000;1.6333
200007050030;1.6328
200007050100;1.6333
200007050130;1.6332
200007050200;1.6315
200007050230;1.6302
200007050300;1.6306
200007050330;1.6295
200007050400;1.6307
200007050430;1.63
200007050500;1.6313
200007050530;1.6318
200007050600;1.6333
200007050630;1.6282
200007050700;1.6295
200007050730;1.6275
200007050800;1.6275
200007050830;1.6288
200007050900;1.6255
200007050930;1.6247
200007051000;1.6246
200007051030;1.6259
200007051100;1.626
200007051130;1.6271
200007051200;1.6269
200007051230;1.6274
200007051300;1.6275
200007051330;1.6264
200007051400;1.6253
200007051430;1.6253
200007051500;1.621
200007051530;1.6201
200007051600;1.6222
200007051630;1.6239
200007051700;1.6242
200007051730;1.6218
200007051800;1.6231
200007051830;1.623
200007051900;1.6229
200007051930;1.6235
200007052000;1.6244
200007052030;1.6249
200007052100;1.624
200007052130;1.6234
200007052200;1.6235
200007052230;1.6239
200007052300;1.6232
200007052330;1.6229
200007060000;1.623
200007060030;1.623
200007060100;1.6236
200007060130;1.624
200007060200;1.6248
200007060230;1.624
200007060300;1.6242
200007060330;1.6243
200007060400;1.6241
200007060430;1.6241
200007060500;1.6241
200007060530;1.622
200007060600;1.6219
200007060630;1.6202
200007060700;1.6179
200007060730;1.6167
200007060800;1.6159
200007060830;1.6161
200007060900;1.6173
200007060930;1.6179
200007061000;1.6189
200007061030;1.6183
200007061100;1.6167
200007061130;1.6194
200007061200;1.6199
200007061230;1.6219
200007061300;1.6235
200007061330;1.6223
200007061400;1.6211
200007061430;1.6176
200007061500;1.6193
200007061530;1.6226
200007061600;1.624
200007061630;1.6239
200007061700;1.6249
200007061730;1.6261
200007061800;1.627
200007061830;1.626
200007061900;1.626
200007061930;1.6266
200007062000;1.6264
200007062030;1.6268
200007062100;1.6262
200007062130;1.6263
200007062200;1.6261
200007062230;1.6263
200007062300;1.6271
200007062330;1.6282
200007070000;1.6266
200007070030;1.6264
200007070100;1.6257
200007070130;1.6256
200007070200;1.6262
200007070230;1.6269
200007070300;1.6273
200007070330;1.628
200007070400;1.6279
200007070430;1.6283
200007070500;1.628
200007070530;1.6282
200007070600;1.6293
200007070630;1.6305
200007070700;1.6304
200007070730;1.6281
200007070800;1.6273
200007070830;1.6271
200007070900;1.6269
200007070930;1.6265
200007071000;1.6275
200007071030;1.6278
200007071100;1.629
200007071130;1.6295
200007071200;1.6286
200007071230;1.6324
200007071300;1.6306
200007071330;1.6264
200007071400;1.6249
200007071430;1.6258
200007071500;1.628
200007071530;1.6283
200007071600;1.6277
200007071630;1.6288
200007071700;1.6283
200007071730;1.6269
200007071800;1.6262
200007071830;1.6283
200007071900;1.629
200007071930;1.6277
200007072000;1.6286
200007072030;1.6278
200007072100;1.6268
200007072130;1.6267
200007072200;1.6267
200007072230;1.6266
200007072300;1.6266
200007072330;1.6265
200007100000;1.6265
200007100030;1.6255
200007100100;1.6266
200007100130;1.626
200007100200;1.6245
200007100230;1.625
200007100300;1.6237
200007100330;1.6239
200007100400;1.6237
200007100430;1.623
200007100500;1.6224
200007100530;1.6201
200007100600;1.6204
200007100630;1.6221
200007100700;1.6211
200007100730;1.6225
200007100800;1.6233
200007100830;1.6255
200007100900;1.6245
200007100930;1.6251
200007101000;1.6253
200007101030;1.6248
200007101100;1.6253
200007101130;1.6255
200007101200;1.624
200007101230;1.6238
200007101300;1.6239
200007101330;1.6244
200007101400;1.626
200007101430;1.6249
200007101500;1.6238
200007101530;1.6261
200007101600;1.6271
200007101630;1.6286
200007101700;1.6269
200007101730;1.6259
200007101800;1.6253
200007101830;1.6256
200007101900;1.6248
200007101930;1.6244
200007102000;1.6227
200007102030;1.6235
200007102100;1.6226
200007102130;1.623
200007102200;1.6234
200007102230;1.6233
200007102300;1.6232
200007102330;1.6239
200007110000;1.624
200007110030;1.6224
200007110100;1.6227
200007110130;1.6232
200007110200;1.6228
200007110230;1.6227
200007110300;1.6232
200007110330;1.6233
200007110400;1.6235
200007110430;1.6234
200007110500;1.6233
200007110530;1.6242
200007110600;1.6205
200007110630;1.6228
200007110700;1.6221
200007110730;1.6235
200007110800;1.6268
200007110830;1.6269
200007110900;1.6273
200007110930;1.6265
200007111000;1.6261
200007111030;1.6253
200007111100;1.6266
200007111130;1.6283
200007111200;1.629
200007111230;1.6294
200007111300;1.6296
200007111330;1.628
200007111400;1.6284
200007111430;1.6303
200007111500;1.6309
200007111530;1.6321
200007111600;1.633
200007111630;1.632
200007111700;1.6318
200007111730;1.6307
200007111800;1.6285
200007111830;1.628
200007111900;1.6291
200007111930;1.6282
200007112000;1.6279
200007112030;1.6281
200007112100;1.6279
200007112130;1.628
200007112200;1.6283
200007112230;1.6282
200007112300;1.628
200007112330;1.6279
200007120000;1.629
200007120030;1.6309
200007120100;1.632
200007120130;1.6336
200007120200;1.633
200007120230;1.6328
200007120300;1.6337
200007120330;1.6332
200007120400;1.6332
200007120430;1.6325
200007120500;1.6332
200007120530;1.6325
200007120600;1.6349
200007120630;1.6354
200007120700;1.6369
200007120730;1.6356
200007120800;1.6365
200007120830;1.636
200007120900;1.6351
200007120930;1.6324
200007121000;1.6337
200007121030;1.6361
200007121100;1.6359
200007121130;1.636
200007121200;1.6338
200007121230;1.636
200007121300;1.636
200007121330;1.6349
200007121400;1.6389
200007121430;1.6378
200007121500;1.6437
200007121530;1.6485
200007121600;1.6506
200007121630;1.6495
200007121700;1.6495
200007121730;1.6502
200007121800;1.6503
200007121830;1.6544
200007121900;1.6517
200007121930;1.6514
200007122000;1.6518
200007122030;1.6504
200007122100;1.6516
200007122130;1.6516
200007122200;1.6529
200007122230;1.6515
200007122300;1.6511
200007122330;1.6528
200007130000;1.6539
200007130030;1.6536
200007130100;1.653
200007130130;1.6539
200007130200;1.654
200007130230;1.6536
200007130300;1.6531
200007130330;1.6534
200007130400;1.6534
200007130430;1.6534
200007130500;1.6541
200007130530;1.6543
200007130600;1.6545
200007130630;1.6532
200007130700;1.6531
200007130730;1.6523
200007130800;1.6539
200007130830;1.6556
200007130900;1.6579
200007130930;1.6581
200007131000;1.6573
200007131030;1.6587
200007131100;1.6609
200007131130;1.6612
200007131200;1.6606
200007131230;1.6609
200007131300;1.6594
200007131330;1.6571
200007131400;1.6565
200007131430;1.6624
200007131500;1.6584
200007131530;1.6552
200007131600;1.6594
200007131630;1.6552
200007131700;1.6549
200007131730;1.653
200007131800;1.6555
200007131830;1.6561
200007131900;1.6554
200007131930;1.6529
200007132000;1.6539
200007132030;1.6539
200007132100;1.6542
200007132130;1.6543
200007132200;1.6542
200007132230;1.655
200007132300;1.6557
200007132330;1.6549
200007140000;1.6559
200007140030;1.6576
200007140100;1.6581
200007140130;1.6571
200007140200;1.6556
200007140230;1.6555
200007140300;1.6554
200007140330;1.6568
200007140400;1.6557
200007140430;1.6553
200007140500;1.6563
200007140530;1.6569
200007140600;1.6556
200007140630;1.6558
200007140700;1.6554
200007140730;1.6573
200007140800;1.6551
200007140830;1.6544
200007140900;1.6531
200007140930;1.6534
200007141000;1.6539
200007141030;1.654
200007141100;1.6558
200007141130;1.6555
200007141200;1.6559
200007141230;1.6575
200007141300;1.6579
200007141330;1.6563
200007141400;1.6562
200007141430;1.6552
200007141500;1.6528
200007141530;1.6546
200007141600;1.6531
200007141630;1.6537
200007141700;1.6528
200007141730;1.6541
200007141800;1.6542
200007141830;1.6537
200007141900;1.651
200007141930;1.6509
200007142000;1.6516
200007142030;1.6508
200007142100;1.6509
200007142130;1.651
200007142200;1.6511
200007142230;1.6512
200007142300;1.6513
200007142330;1.6514
200007170000;1.6515
200007170030;1.6525
200007170100;1.6522
200007170130;1.6528
200007170200;1.6527
200007170230;1.6522
200007170300;1.6522
200007170330;1.653
200007170400;1.6526
200007170430;1.6529
200007170500;1.6518
200007170530;1.6526
200007170600;1.6524
200007170630;1.652
200007170700;1.6538
200007170730;1.6531
200007170800;1.653
200007170830;1.6494
200007170900;1.6478
200007170930;1.6481
200007171000;1.6487
200007171030;1.6487
200007171100;1.6485
200007171130;1.6495
200007171200;1.6503
200007171230;1.6535
200007171300;1.6551
200007171330;1.6547
200007171400;1.6539
200007171430;1.6538
200007171500;1.6566
200007171530;1.6567
200007171600;1.6572
200007171630;1.658
200007171700;1.6572
200007171730;1.6574
200007171800;1.6563
200007171830;1.656
200007171900;1.6558
200007171930;1.6547
200007172000;1.6548
200007172030;1.654
200007172100;1.653
200007172130;1.6535
200007172200;1.6533
200007172230;1.6534
200007172300;1.6546
200007172330;1.6545
200007180000;1.6545
200007180030;1.6551
200007180100;1.6555
200007180130;1.6552
200007180200;1.6554
200007180230;1.6555
200007180300;1.6551
200007180330;1.6555
200007180400;1.6555
200007180430;1.655
200007180500;1.6567
200007180530;1.6552
200007180600;1.6564
200007180630;1.6555
200007180700;1.6547
200007180730;1.6553
200007180800;1.6561
200007180830;1.6553
200007180900;1.6542
200007180930;1.6551
200007181000;1.6577
200007181030;1.6581
200007181100;1.6587
200007181130;1.6574
200007181200;1.6575
200007181230;1.6578
200007181300;1.6565
200007181330;1.6574
200007181400;1.6585
200007181430;1.6586
200007181500;1.6613
200007181530;1.6593
200007181600;1.6604
200007181630;1.6597
200007181700;1.6591
200007181730;1.6685
200007181800;1.67
200007181830;1.676
200007181900;1.6735
200007181930;1.6741
200007182000;1.6745
200007182030;1.6749
200007182100;1.6766
200007182130;1.6766
200007182200;1.6757
200007182230;1.6765
200007182300;1.6758
200007182330;1.6761
200007190000;1.6758
200007190030;1.6739
200007190100;1.6735
200007190130;1.6734
200007190200;1.6735
200007190230;1.6738
200007190300;1.6735
200007190330;1.6734
200007190400;1.6735
200007190430;1.6733
200007190500;1.6744
200007190530;1.6735
200007190600;1.6736
200007190630;1.6732
200007190700;1.6731
200007190730;1.6738
200007190800;1.6763
200007190830;1.6796
200007190900;1.6759
200007190930;1.6769
200007191000;1.6767
200007191030;1.6772
200007191100;1.6795
200007191130;1.6809
200007191200;1.6802
200007191230;1.6791
200007191300;1.6789
200007191330;1.6744
200007191400;1.6764
200007191430;1.6755
200007191500;1.6761
200007191530;1.6774
200007191600;1.6783
200007191630;1.6784
200007191700;1.6849
200007191730;1.6781
200007191800;1.6765
200007191830;1.6776
200007191900;1.6784
200007191930;1.6765
200007192000;1.6767
200007192030;1.6769
200007192100;1.6763
200007192130;1.6753
200007192200;1.6754
200007192230;1.674
200007192300;1.6764
200007192330;1.6719
200007200000;1.6729
200007200030;1.6733
200007200100;1.6743
200007200130;1.6752
200007200200;1.6756
200007200230;1.6756
200007200300;1.6756
200007200330;1.6768
200007200400;1.6764
200007200430;1.6771
200007200500;1.6773
200007200530;1.6779
200007200600;1.6769
200007200630;1.6771
200007200700;1.6777
200007200730;1.6777
200007200800;1.6802
200007200830;1.6774
200007200900;1.6799
200007200930;1.681
200007201000;1.682
200007201030;1.6811
200007201100;1.6829
200007201130;1.6823
200007201200;1.6823
200007201230;1.6797
200007201300;1.6747
200007201330;1.6753
200007201400;1.6751
200007201430;1.6737
200007201500;1.6755
200007201530;1.6702
200007201600;1.6689
200007201630;1.6665
200007201700;1.6662
200007201730;1.6635
200007201800;1.6608
200007201830;1.6618
200007201900;1.6623
200007201930;1.6612
200007202000;1.6629
200007202030;1.6633
200007202100;1.6622
200007202130;1.6622
200007202200;1.662
200007202230;1.6625
200007202300;1.6646
200007202330;1.6639
200007210000;1.6641
200007210030;1.6635
200007210100;1.6643
200007210130;1.6638
200007210200;1.6634
200007210230;1.664
200007210300;1.663
200007210330;1.6629
200007210400;1.6629
200007210430;1.6634
200007210500;1.6631
200007210530;1.6626
200007210600;1.6633
200007210630;1.6614
200007210700;1.6623
200007210730;1.6576
200007210800;1.6575
200007210830;1.659
200007210900;1.6593
200007210930;1.6588
200007211000;1.6589
200007211030;1.6595
200007211100;1.6585
200007211130;1.6594
200007211200;1.658
200007211230;1.6587
200007211300;1.6615
200007211330;1.6614
200007211400;1.6625
200007211430;1.6633
200007211500;1.6666
200007211530;1.6646
200007211600;1.6635
200007211630;1.6629
200007211700;1.6605
200007211730;1.6587
200007211800;1.659
200007211830;1.6587
200007211900;1.6584
200007211930;1.6583
200007212000;1.6597
200007212030;1.6617
200007212100;1.6601
200007212130;1.6602
200007212200;1.6603
200007212230;1.6604
200007212300;1.6604
200007212330;1.6605
200007240000;1.6606
200007240030;1.6592
200007240100;1.6588
200007240130;1.6588
200007240200;1.6598
200007240230;1.6602
200007240300;1.6598
200007240330;1.6596
200007240400;1.6607
200007240430;1.6609
200007240500;1.6602
200007240530;1.6605
200007240600;1.6607
200007240630;1.6615
200007240700;1.661
200007240730;1.6628
200007240800;1.6633
200007240830;1.6649
200007240900;1.6638
200007240930;1.6649
200007241000;1.6639
200007241030;1.6646
200007241100;1.6641
200007241130;1.6645
200007241200;1.6658
200007241230;1.6671
200007241300;1.6657
200007241330;1.6656
200007241400;1.6665
200007241430;1.6665
200007241500;1.6668
200007241530;1.6681
200007241600;1.6697
200007241630;1.6665
200007241700;1.6671
200007241730;1.6653
200007241800;1.6648
200007241830;1.666
200007241900;1.6666
200007241930;1.6664
200007242000;1.6657
200007242030;1.6648
200007242100;1.6644
200007242130;1.6651
200007242200;1.6644
200007242230;1.6649
200007242300;1.666
200007242330;1.6667
200007250000;1.6668
200007250030;1.6668
200007250100;1.6662
200007250130;1.6666
200007250200;1.6662
200007250230;1.6663
200007250300;1.6668
200007250330;1.6658
200007250400;1.666
200007250430;1.6662
200007250500;1.665
200007250530;1.6643
200007250600;1.6631
200007250630;1.6616
200007250700;1.662
200007250730;1.6573
200007250800;1.6576
200007250830;1.6577
200007250900;1.6567
200007250930;1.6543
200007251000;1.6528
200007251030;1.6496
200007251100;1.6497
200007251130;1.6489
200007251200;1.6506
200007251230;1.6511
200007251300;1.6509
200007251330;1.6517
200007251400;1.6493
200007251430;1.6513
200007251500;1.6498
200007251530;1.6542
200007251600;1.6525
200007251630;1.6548
200007251700;1.6539
200007251730;1.6536
200007251800;1.6531
200007251830;1.6547
200007251900;1.6545
200007251930;1.653
200007252000;1.6543
200007252030;1.6544
200007252100;1.6535
200007252130;1.6541
200007252200;1.6538
200007252230;1.654
200007252300;1.6522
200007252330;1.6535
200007260000;1.6532
200007260030;1.6529
200007260100;1.6521
200007260130;1.6518
200007260200;1.6511
200007260230;1.6522
200007260300;1.6508
200007260330;1.6507
200007260400;1.6498
200007260430;1.6494
